text_id,prompt_id,genre,theme,model_family,model_name,provider,temperature,max_tokens,date_generated,clean_output_text,clean_word_count,stylo_word_count,stylo_character_count,stylo_sentence_count,stylo_avg_word_length,stylo_avg_sentence_length,stylo_sentence_length_std,stylo_sentence_length_min,stylo_sentence_length_max,stylo_sentence_length_range,stylo_short_sentence_ratio,stylo_long_sentence_ratio,stylo_punctuation_count,stylo_comma_count,stylo_period_count,stylo_question_mark_count,stylo_exclamation_count,stylo_semicolon_count,stylo_colon_count,stylo_dash_count,stylo_quote_count,stylo_uppercase_word_count,stylo_titlecase_word_count,stylo_uppercase_char_ratio,stylo_type_token_ratio,stylo_hapax_legomena_ratio,stylo_repeated_word_ratio,stylo_yules_k,stylo_simpson_diversity,stylo_honores_r,stylo_mattr_50,stylo_function_word_count,stylo_function_word_ratio,stylo_ai_marker_count,stylo_ai_marker_ratio,stylo_transition_marker_count,stylo_transition_marker_ratio,stylo_hedging_marker_count,stylo_hedging_marker_ratio,stylo_punctuation_per_100_words,stylo_comma_per_100_words,stylo_period_per_100_words,stylo_flesch_reading_ease,stylo_gunning_fog
GPT_gpt-4o-mini_NAR_032,NAR_032,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:24,"As the sun dipped below the horizon, casting a warm glow over the city, Clara sat nervously in the office of her internship supervisor, Ms. Patel. For the past three months, she had immersed herself in the world of marketing, learning the ropes and contributing to various projects. Today was pivotal; she had been summoned for a meeting that could change her future. Clara had worked diligently, often staying late to refine presentations and assist her team with research. Her efforts had not gone unnoticed.

“Clara, you’ve exceeded our expectations,” Ms. Patel began, her tone warm yet professional. “Your creativity and dedication have made a significant impact here.” Clara’s heart raced as she listened intently. The words she had longed to hear were finally materializing. Ms. Patel continued, “We’d like to offer you a part-time position with us for the upcoming semester.”

Overwhelmed with joy, Clara could hardly contain her excitement. “Thank you so much! I won’t let you down!” she replied, her voice filled with sincerity. With this opportunity, Clara envisioned herself balancing her studies and work, gaining invaluable experience while contributing to projects she was passionate about. As she left the office, Clara felt a renewed sense of purpose, ready to embrace the challenges ahead.",212,212,1306,16,4.94811320754717,13.25,8.150920193450553,1,27,26,0.4375,0.125,37,16,17,0,2,1,0,1,8,0,25,0.023832221163012392,0.6698113207547169,0.5613207547169812,0.1619718309859155,91.2246351014596,0.9908343020656354,3307.109786971416,0.8694478527607362,83,0.3915094339622642,1,0.0047169811320754715,2,0.009433962264150943,3,0.014150943396226415,17.452830188679243,7.547169811320755,8.018867924528301,51.322099056603804,12.469811320754717
GPT_gpt-4o-mini_NAR_033,NAR_033,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:28,"Samantha sat at her cluttered desk, surrounded by textbooks and notes, her laptop screen glowing brightly in the dim light of her small apartment. It was the night before her technical interview for a data analyst position, and she felt the familiar mix of excitement and anxiety swirling in her stomach. She had spent weeks preparing, but as she reviewed SQL queries and Excel functions, self-doubt crept in. Would she remember the intricacies of JOIN statements or the various formulas for pivot tables?

Taking a deep breath, she closed her eyes and visualized herself in the interview room, confident and composed. She imagined the interviewer’s smile as she effortlessly explained her approach to data analysis, showcasing her knowledge of data integrity and normalization. To calm her nerves, she practiced speaking aloud, answering potential questions about data manipulation and reporting. As the clock ticked closer to midnight, she resolved to get some rest, knowing that a fresh mind was crucial.

After setting her alarm and placing her notes neatly aside, Samantha brewed a cup of chamomile tea, savoring the warmth it brought her. In that moment, she realized that preparation was key, but so was believing in herself. Tomorrow would be a new opportunity, and she was ready for it.",211,211,1295,11,5.0,19.181818181818183,4.4069816885602995,12,27,15,0.0,0.09090909090909091,29,17,10,1,0,0,0,1,0,2,13,0.018957345971563982,0.6445497630331753,0.5497630331753555,0.14705882352941177,124.43565957637969,0.9874971789663732,3639.2635307637242,0.8169135802469136,90,0.4265402843601896,2,0.009478672985781991,0,0.0,0,0.0,13.744075829383887,8.056872037914692,4.739336492890995,44.62801378716071,15.824386040499787
GPT_gpt-4o-mini_NAR_034,NAR_034,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:33,"Laura si sedette alla sua scrivania, circondata da appunti e libri di testo. Era una studentessa di data science e, mentre il giorno delle interviste si avvicinava, la sua ansia cresceva. Aveva passato settimane a prepararsi, studiando algoritmi, tecniche di machine learning e analisi dei dati, ma ogni volta che pensava di dover affrontare un colloquio, il cuore le batteva più forte. Con un respiro profondo, accese il computer e aprì la sua presentazione. ""Devo farcela,"" si ripeteva. La sua mente tornava all'argomento principale: i progetti che aveva svolto. Aveva creato un modello predittivo per le vendite di un'azienda locale e analizzato dati per migliorare l'efficienza di un servizio pubblico. Decise di ripassare alcune domande comuni che le sarebbero potute essere poste. ""Qual è il tuo progetto preferito?"" si domandò. La risposta scorreva facilmente: “Il mio progetto sulle previsioni delle vendite mi ha insegnato a lavorare in team e a gestire dati complessi.” Mentre le parole fluivano, la sua fiducia cominciò a crescere. Laura si rese conto che, nonostante le sue paure, era pronta. Con un ultimo sguardo ai suoi appunti, chiuse gli occhi e si immaginò al colloquio, pronta a brillare.",195,195,1207,12,5.01025641025641,16.25,8.46684711093805,4,33,29,0.16666666666666666,0.16666666666666666,37,14,13,1,0,0,2,0,9,0,14,0.014329580348004094,0.6923076923076923,0.5743589743589743,0.17037037037037037,76.26561472715319,0.9923341263547449,3095.0214800265467,0.8719178082191781,7,0.035897435897435895,0,0.0,0,0.0,0,0.0,18.974358974358974,7.179487179487179,6.666666666666667,28.082788461538456,18.602564102564102
GPT_gpt-4o-mini_NAR_035,NAR_035,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:38,"As Emma sat in the bustling café, her laptop screen illuminated her anxious face. She had spent weeks perfecting her resume, but the fear of miscommunication hung over her like a dark cloud. Emma's background in data science was impressive; she had tackled complex algorithms and developed predictive models, but translating her technical prowess into layman's terms felt daunting. Recruiters often skimmed over jargon, missing the essence of her work. 

Determined, she opened a document and began crafting her narrative. Instead of listing tools like Python and SQL, she painted a picture of her projects—how she had predicted customer behavior for a retail company, leading to a 20% increase in sales. She focused on the impact of her analyses, emphasizing how her insights informed crucial business decisions. Each sentence flowed with clarity, aimed at showcasing her problem-solving skills rather than her technical toolkit. 

With a deep breath, Emma prepared to send her polished resume and cover letter. This time, she felt confident that her ability to bridge the gap between data and business would shine through. As she pressed “send,” a wave of relief washed over her; she was no longer just a job seeker—she was a storyteller, ready to share her journey with the world.",211,211,1283,11,4.928909952606635,19.181818181818183,7.395553723422815,10,32,22,0.09090909090909091,0.2727272727272727,30,13,11,0,0,2,0,3,4,1,14,0.016377649325626204,0.6587677725118484,0.5450236966824644,0.17266187050359713,123.98643336852273,0.9875423155044009,3099.617835638221,0.8476543209876543,81,0.38388625592417064,2,0.009478672985781991,1,0.004739336492890996,1,0.004739336492890996,14.218009478672986,6.161137440758294,5.213270142180095,48.63749246014649,13.928651443343387
GPT_gpt-4o-mini_NAR_036,NAR_036,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:42,"As I stood in the quiet classroom, the remnants of laughter and learning lingered in the air, I couldn’t help but reflect on how my time as a teaching assistant transformed me into a more adept analyst. In the beginning, I approached my role with trepidation, unsure of how to engage students who often seemed more interested in their phones than in the subject matter. Yet, as weeks turned into months, I discovered the power of communication. I learned to break down complex concepts into digestible pieces, a skill that would later serve me well in my analytical work. Teaching required me to listen actively, to gauge the subtle nuances of student reactions, and to adapt my methods accordingly. 

I found that by fostering an environment of curiosity, I encouraged not just learning, but critical thinking. This approach mirrored the analytical processes I would later employ in my career—questioning, synthesizing information, and drawing insightful conclusions. The experience taught me to appreciate diverse perspectives, whether in the classroom or in data sets. As I transitioned into analysis, I realized I was not just crunching numbers; I was telling stories, illuminating patterns, and facilitating decisions. My journey in education had equipped me with invaluable skills that transcended the classroom, enriching my professional life profoundly.",214,214,1361,10,5.219626168224299,21.4,6.829348431585549,12,38,26,0.0,0.2,29,18,10,0,0,1,0,1,0,0,20,0.017905102954341987,0.6448598130841121,0.5280373831775701,0.18115942028985507,113.98375403965412,0.9885481110964854,2962.0187602920614,0.8459393939393939,91,0.4252336448598131,1,0.004672897196261682,0,0.0,2,0.009345794392523364,13.551401869158877,8.411214953271028,4.672897196261682,35.68035514018692,16.784299065420562
GPT_gpt-4o-mini_NAR_037,NAR_037,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:46,"As Maya sat in the bustling coffee shop, her laptop open to an array of data and charts, she reflected on her journey as a startup associate. Fresh out of university, she had imagined her role would revolve solely around theoretical frameworks and textbook strategies. However, the whirlwind of daily challenges had quickly reshaped that perception. From negotiating with suppliers to managing tight deadlines, life in the startup had been an exhilarating crash course in real-world business dynamics.

One afternoon, while working late to finalize a pitch for a potential investor, Maya recalled her first weeks, fraught with uncertainty and self-doubt. Yet, as she navigated through the complexities of market trends and customer feedback that night, a sense of confidence washed over her. Each late night and brainstorming session had honed her abilities, transforming her into a strategic thinker. The hands-on experience taught her invaluable lessons about resilience, adaptability, and the unpredictable nature of entrepreneurship.

As she pressed send on the pitch, a wave of pride surged through her. It was not just about the numbers or projections; it was about the journey that had molded her. Practical experience had become the cornerstone of her professional growth, solidifying her passion for innovation and driving her forward in the fast-paced world of startups.",216,216,1380,11,5.2592592592592595,19.636363636363637,4.88546503365251,11,27,16,0.0,0.18181818181818182,31,15,11,0,0,1,0,4,0,0,13,0.011443661971830986,0.6435185185185185,0.5185185185185185,0.19424460431654678,113.1687242798354,0.9886304909560724,2767.272958029996,0.8438323353293412,95,0.4398148148148148,3,0.013888888888888888,3,0.013888888888888888,0,0.0,14.351851851851851,6.944444444444445,5.092592592592593,43.55409090909092,16.187878787878788
GPT_gpt-4o-mini_NAR_038,NAR_038,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:49,"As the sun dipped below the horizon, casting long shadows across her cluttered desk, Maya felt a mix of excitement and anxiety. This was the night she had committed to finalizing her research fellowship application, a crucial step toward her dream of studying marine biology. Her laptop screen glowed softly, displaying a blank page that seemed to mock her. She took a deep breath and began to outline her project, “The Effects of Climate Change on Coral Reefs.” She envisioned vibrant reefs, alive with color, slowly fading into ghostly white as the temperature rose.

Maya poured her heart into the proposal, detailing her methodology and the significance of her research. She scribbled notes on a notepad, her thoughts racing as she recalled her last summer spent diving in the Caribbean, witnessing the beauty and fragility of the underwater world. Each word she wrote felt like a promise to the corals she loved. As the clock ticked past midnight, she paused to reflect on her journey. The late nights spent studying, the countless hours in the lab, and the encouragement from her professors surged through her mind. With a final glance at the application, she hit “submit,” feeling a surge of hope and determination for the future that awaited her.",209,209,1254,10,4.856459330143541,20.9,6.862215385719105,13,35,22,0.0,0.2,26,15,11,0,0,0,0,0,4,0,19,0.0187192118226601,0.6363636363636364,0.5406698564593302,0.15037593984962405,174.90442068633962,0.9824254692675746,3552.6522775565995,0.79325,90,0.430622009569378,2,0.009569377990430622,0,0.0,1,0.004784688995215311,12.440191387559809,7.177033492822966,5.263157894736842,52.85212200956943,13.336076555023922
GPT_gpt-4o-mini_NAR_039,NAR_039,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:53,"As the sun rose over the bustling city, Mia felt a mixture of excitement and anxiety. Her internship at the analytics firm was coming to an end, and today she would learn if she was offered a full-time position. She slipped into her favorite blazer, a piece that had seen her through countless presentations and late nights. Arriving at the office, the familiar scent of coffee and the hum of conversations enveloped her. The team gathered for a meeting, and Mia's heart raced as she presented her final project. She poured her insights into market trends and consumer behavior, hoping to impress her supervisors.

After the meeting, her mentor, Alex, called her into his office. The walls were adorned with awards and accolades, a testament to his years of hard work. Mia's palms were sweaty as she sat down, awaiting his feedback. ""You've shown remarkable growth,"" he said, beaming. ""We'd like to offer you a full-time position."" Relief washed over her, and a smile broke across her face. As she left the office, the weight of uncertainty lifted, replaced by a newfound sense of purpose. This was just the beginning of her journey, and she was ready to embrace the challenges ahead.",208,208,1184,13,4.524038461538462,16.0,3.9418855308673715,8,24,16,0.07692307692307693,0.0,41,17,14,0,0,0,0,2,8,0,17,0.018065887353878853,0.625,0.5192307692307693,0.16923076923076924,138.68343195266272,0.9860646599777034,3153.9997743689614,0.8188679245283018,95,0.4567307692307692,2,0.009615384615384616,0,0.0,0,0.0,19.71153846153846,8.173076923076923,6.730769230769231,62.47480769230771,11.592307692307694
GPT_gpt-4o-mini_NAR_040,NAR_040,Narrative,career,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:28:56,"As the sun rose on a crisp autumn morning, Maya sat at her desk, a tangle of notes and articles spread around her like a chaotic map of ideas. Today was pivotal; she was set to discuss AI governance with Professor Thompson, a renowned expert in the field. Her heart raced with both excitement and anxiety. She had spent weeks researching the ethical implications of artificial intelligence, diving into topics like bias in algorithms and data privacy. Each article she read seemed to deepen her conviction that responsible governance was paramount in this rapidly evolving landscape.

Maya glanced at the clock, realizing she had only thirty minutes before her meeting. She took a deep breath, reminding herself of her preparation. She rehearsed her main points in her mind: the importance of transparency, the need for inclusive policy-making, and how technology should enhance human rights rather than undermine them. As she gathered her materials, she felt a mixture of trepidation and determination. Would Professor Thompson challenge her views, or would he see the potential in her arguments? With her notebook clutched tightly in hand, Maya stepped out of her room, ready to engage in a conversation that could shape her future and contribute to the discourse on AI governance.",209,209,1283,11,5.019138755980861,19.0,7.6988783126327744,8,32,24,0.18181818181818182,0.2727272727272727,26,12,10,1,0,1,1,1,0,2,17,0.02001906577693041,0.6602870813397129,0.5550239234449761,0.15942028985507245,115.8398388315286,0.9883603238866396,3351.100576232471,0.8480000000000001,85,0.40669856459330145,3,0.014354066985645933,0,0.0,2,0.009569377990430622,12.440191387559809,5.741626794258373,4.784688995215311,48.70885167464118,15.638277511961725
GPT_gpt-4o-mini_NAR_041,NAR_041,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:01,"Samantha sat on the edge of her bed, her heart heavy with uncertainty as she scrolled through old photos on her phone. Each snapshot captured moments of laughter and love, but lately, those memories felt bittersweet. She glanced at the clock, the ticking echoing the questions swirling in her mind. Was this relationship still leading her toward the future she envisioned? 

David had always been her rock, yet their conversations had grown shallow, revolving around mundane topics rather than dreams or aspirations. She longed for deep discussions about life goals, adventures they could embark on together, and the family she envisioned. Instead, they spent evenings in comfortable silence, both glued to their screens, as if the world outside didn’t exist. 

Samantha sighed, recalling the promise she had made to herself before they began dating: never to settle for anything less than passion and purpose. She loved David, but love alone didn’t seem sufficient to bridge the growing chasm between them. She wondered if she had ignored the signs for too long, convincing herself that complacency was acceptable. As the night deepened, so did her resolve. Tomorrow, she would confront her feelings. It was time to choose between comfort and the future she truly desired.",206,206,1273,13,5.019417475728155,15.846153846153847,5.245454498840714,6,24,18,0.15384615384615385,0.0,30,16,12,1,0,0,1,0,0,0,14,0.013539651837524178,0.6941747572815534,0.5679611650485437,0.18181818181818182,94.73088886794231,0.9904807009235141,2930.3318928342705,0.8712101910828025,83,0.4029126213592233,0,0.0,1,0.0048543689320388345,2,0.009708737864077669,14.563106796116504,7.766990291262135,5.825242718446602,57.69095967139657,12.16370425690814
GPT_gpt-4o-mini_NAR_042,NAR_042,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:05,"As Sarah stood in the kitchen, the aroma of simmering spices filled the air, a stark contrast to the discord that had become a regular guest in her home. For years, she and Mark had navigated the ups and downs of their marriage, but lately, the arguments had escalated into daily skirmishes over trivial matters. It started with disagreements over finances, but soon evolved into a relentless cycle of blame and resentment. Each quarrel chipped away at the love that once flourished between them, transforming their sanctuary into a battlefield.

One evening, while washing the dishes after yet another heated exchange, Sarah caught her reflection in the window. She barely recognized the woman staring back at her. Gone was the hopeful partner who had dreamt of a lifelong commitment; in her place stood a weary soul questioning the very foundation of her marriage. The realization struck her like a thunderbolt—constant conflict was reshaping her feelings, turning love into obligation and companionship into loneliness. Tears streamed down her cheeks as she pondered the future. Would they continue on this path of destruction, or could they find a way back to each other? The choice lay before her, but for the first time, she felt the weight of the decision pressing heavily on her heart.",214,214,1293,11,4.925233644859813,19.454545454545453,6.005507114514089,9,29,20,0.18181818181818182,0.2727272727272727,25,13,10,1,0,1,0,1,0,0,14,0.013282732447817837,0.6588785046728972,0.5373831775700935,0.18439716312056736,131.01580924098175,0.9868369093063051,2910.0100696849263,0.8425454545454546,94,0.4392523364485981,0,0.0,2,0.009345794392523364,1,0.004672897196261682,11.682242990654206,6.074766355140187,4.672897196261682,51.88676720475786,14.69770603228547
GPT_gpt-4o-mini_NAR_043,NAR_043,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:08,"Lila had always been the type to put others first, often sacrificing her own needs for the sake of peace. Friends and family had come to expect her compliance, but the repeated instances of disrespect began to weigh heavily on her. It started with her colleague, Mark, who routinely interrupted her during meetings, dismissing her ideas with a wave of his hand. Each time, Lila smiled and nodded, swallowing her frustration. However, one day, after a particularly dismissive encounter, she felt a flicker of determination ignite within her.

That evening, Lila sat alone in her small apartment, reflecting on her interactions. She realized that being accommodating had only led to more disrespect. With newfound resolve, she drafted an email to Mark, clearly outlining her thoughts and expectations. She practiced the words aloud, feeling uneasy yet liberated. The next day, when Mark interrupted her again, Lila took a deep breath and firmly interjected, “I’d like to finish my point.” The room fell silent, and for the first time, she felt empowered. Lila's heart raced, but she stood her ground. As the days passed, she continued to assert herself, slowly transforming her relationships and reclaiming her voice, discovering the strength that came from setting boundaries.",205,205,1275,12,5.029268292682927,17.083333333333332,7.510640599990271,9,35,26,0.25,0.16666666666666666,38,24,13,0,0,0,0,0,3,0,20,0.019398642095053348,0.6780487804878049,0.5756097560975609,0.1510791366906475,114.69363474122547,0.9884744141559063,3523.3256528582815,0.8426923076923077,80,0.3902439024390244,0,0.0,3,0.014634146341463415,1,0.004878048780487805,18.536585365853657,11.707317073170733,6.341463414634147,50.42127032520327,14.052845528455283
GPT_gpt-4o-mini_NAR_044,NAR_044,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:13,"As the sun set over Florence, casting a golden hue on the ancient buildings, Marco sat at his favorite café, nursing a lukewarm espresso. The bustling city, filled with tourists and artists, felt increasingly alien to him. A third-year university student studying architecture, he had always dreamed of designing magnificent structures that would stand the test of time. Yet, as he scrolled through job listings on his phone, a knot tightened in his stomach. The opportunities seemed scarce, and the competition fierce. 

His family, while supportive, had limited resources, and he felt the weight of their expectations bearing down on him. The thought of graduating without a stable job loomed over him like a dark cloud. How would he pay off his student loans? What if he couldn’t find work? His friends spoke of internships and networking, but Marco felt paralyzed, unsure of where to begin. Each day at the university felt like a ticking clock, a reminder that his dreams might slip away if he didn’t act soon. In the midst of the vibrant city, filled with hope and creativity, Marco felt like an outsider, grappling with uncertainty about his future, work, and the financial burdens that awaited him.",203,203,1205,12,4.773399014778325,16.916666666666668,7.111707874265428,7,31,24,0.25,0.08333333333333333,33,20,10,2,0,0,0,1,0,0,16,0.016511867905056758,0.6403940886699507,0.5024630541871922,0.2153846153846154,106.28746147686186,0.9893186362971272,2466.845633126544,0.8546753246753247,78,0.3842364532019704,0,0.0,2,0.009852216748768473,2,0.009852216748768473,16.25615763546798,9.852216748768473,4.926108374384237,59.22221880131366,12.283908045977013
GPT_gpt-4o-mini_NAR_045,NAR_045,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:17,"As the sun rose over the bustling city, Lena sat at her cramped kitchen table, surrounded by stacks of paperwork. Her heart raced as she thumbed through the documents needed for her residence permit renewal. The deadline loomed, and she felt the weight of uncertainty pressing down on her. Having moved from India to pursue her master’s degree, she knew that maintaining her status depended on her ability to secure a job in her field. 

With determination, Lena opened her laptop and began applying to various companies. Each click of the mouse felt like a lifeline thrown into the turbulent sea of her future. She crafted cover letters, tailored her resume, and sent out applications, hoping her persistence would pay off. 

Amidst the chaos, she took breaks to revisit her dreams—working in sustainable architecture and contributing to environmentally friendly cities. As the days passed, she received emails, some rejections, but a few promising leads. Each response fueled her resolve.

The night before her appointment at the immigration office, Lena reviewed her application one last time. She held her breath, envisioning a path forward that intertwined both her studies and her aspirations. Renewing her permit was not just a formality; it was a stepping stone to her dreams.",209,209,1284,13,4.990430622009569,16.076923076923077,4.811229468034428,5,27,22,0.07692307692307693,0.07692307692307693,28,14,13,0,0,1,0,1,0,0,17,0.016299137104506232,0.6842105263157895,0.5980861244019139,0.1258741258741259,158.87914653968545,0.9840357011409643,4244.187766838712,0.833625,84,0.4019138755980861,0,0.0,0,0.0,0,0.0,13.397129186602871,6.698564593301436,6.220095693779904,52.8901288185499,12.937946264262052
GPT_gpt-4o-mini_NAR_046,NAR_046,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:24,"Claudia stood in front of the grand Teatro alla Scala, her heart racing with anticipation and fear. The marble façade loomed above her, a testament to the dreams of countless artists who had graced its stage. With her worn leather bag slung over her shoulder, she clutched a crumpled sheet of music, the melody of her heart’s desire echoing in her mind. Having spent years performing at local cafés in Florence, she longed for something more, a chance to be recognized. 

As she navigated the bustling streets of Milan, Claudia recalled the words of her late grandmother, a former opera singer. “Sing with your soul, my dear. The world will listen.” Each note she belted out in those tiny cafés carried the weight of her family’s legacy and her unwavering hope. Today was the day she would audition for a prestigious talent agency. 

Inside the building, nerves twisted like vines in her stomach. As she stepped onto the stage, the bright lights blinded her momentarily. But when she began to sing, her voice soared, resonating with raw emotion. The judges exchanged glances, and for a fleeting moment, Claudia felt the warmth of possibility. As she finished, applause erupted, igniting a spark of hope within her.",207,207,1214,13,4.690821256038648,15.923076923076923,5.75742381574284,6,27,21,0.15384615384615385,0.15384615384615385,31,17,14,0,0,0,0,0,2,0,20,0.02059732234809475,0.6666666666666666,0.5797101449275363,0.13043478260869565,135.82580690331162,0.9863514844519488,4088.4177415034487,0.8420253164556961,82,0.3961352657004831,1,0.004830917874396135,0,0.0,0,0.0,14.975845410628018,8.212560386473431,6.763285024154589,61.1165551839465,11.006911928651059
GPT_gpt-4o-mini_NAR_047,NAR_047,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:27,"As the morning sun filtered through the elegant curtains of her hotel room in Milan, Clara felt a flutter of excitement mixed with nerves. Today marked her first photoshoot, a dream she had nurtured since childhood. She stood before the mirror, adjusting the delicate lace of her dress, a creation by one of Italy’s most celebrated designers. The fabric hugged her silhouette perfectly, and she could almost hear the whispers of admiration from the fashion elite she would soon encounter. 

Clara applied her makeup with care, each stroke of the brush transforming her into the confident model she aspired to be. She practiced her poses, imagining the camera capturing her essence, the way it had been depicted in magazines. The thought of the bustling streets of Milan filled with people, each one representing a potential opportunity, sent shivers down her spine.

As she stepped outside, the vibrant energy of the city enveloped her. The air smelled of fresh pastries and espresso, and the chatter of locals blended harmoniously with the sounds of trams gliding by. Arriving at the studio, she was greeted by a team of professionals buzzing with creativity. With a deep breath, Clara stepped onto the set, ready to embrace the moment and make her mark in the world of fashion.",214,214,1279,11,4.845794392523365,19.454545454545453,4.271760045262083,12,24,12,0.0,0.0,26,15,11,0,0,0,0,0,0,0,16,0.015429122468659595,0.6355140186915887,0.5514018691588785,0.1323529411764706,200.01746877456546,0.9799043482076258,4054.2929891276217,0.786060606060606,92,0.42990654205607476,1,0.004672897196261682,2,0.009345794392523364,1,0.004672897196261682,12.149532710280374,7.009345794392523,5.14018691588785,51.88676720475786,13.763126593033133
GPT_gpt-4o-mini_NAR_048,NAR_048,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:33,"After missing two gym days, Sarah sat on her couch, feeling a mix of guilt and determination. The weight of her skipped workouts pressed down on her, an unwelcome reminder of her resolve to prioritize fitness. She scrolled through social media, where countless influencers showcased their progress, sharing tips and daily workouts. Inspired, Sarah decided it was time to start her own fitness content journey, one that would not only motivate her but also connect her with others facing similar struggles. 

That evening, she dusted off her old yoga mat, set her phone on a tripod, and recorded her first video. Nervously, she introduced herself and spoke candidly about her recent setbacks. She demonstrated simple exercises, emphasizing that it’s okay to stumble as long as one gets back up. As she finished, a sense of accomplishment washed over her. 

Over the next few weeks, Sarah posted regularly, documenting her workouts, meals, and mental health journey. Feedback from her growing audience fueled her motivation, turning her initial guilt into a source of strength. With each post, she learned not only about fitness but also about resilience and community. Missing two gym days became a stepping stone, leading her to a path of empowerment and connection.",205,205,1266,12,5.004878048780488,17.083333333333332,4.554454473979904,10,29,19,0.08333333333333333,0.08333333333333333,32,20,12,0,0,0,0,0,0,0,15,0.014619883040935672,0.6634146341463415,0.526829268292683,0.20588235294117646,116.12135633551458,0.9883309421329507,2585.4619898672263,0.8593589743589743,79,0.3853658536585366,2,0.00975609756097561,1,0.004878048780487805,0,0.0,15.609756097560975,9.75609756097561,5.853658536585367,52.07200203252032,12.296747967479675
GPT_gpt-4o-mini_NAR_049,NAR_049,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:39,"Samantha watched her father struggle to climb the stairs, his breath coming in labored gasps. At fifty, he seemed far older, burdened by years of unhealthy habits. Determined to help him reclaim his vitality, she devised a plan. Over dinner one evening, she broached the subject lightly, suggesting they try cooking together. Her father raised an eyebrow, skeptical yet intrigued.

The following weekend, Samantha filled their kitchen with vibrant vegetables and fragrant herbs. As they chopped and stirred, she shared stories about the benefits of a balanced diet, making it fun and engaging. Her father, initially hesitant, found joy in the process of creating colorful dishes. Gradually, he began to appreciate the flavors of fresh ingredients over processed foods.

Samantha introduced evening walks, a simple yet effective way to incorporate exercise into their routine. At first, her father struggled to keep pace, but with each passing day, he grew stronger. They talked and laughed, their bond deepening with every step. 

Months later, as they stood atop a hill, basking in the sunset, her father turned to her, a proud smile on his face. “I feel alive again,” he said. Samantha beamed, knowing their journey was just beginning, but they had taken the first, vital steps together.",206,206,1289,15,5.033980582524272,13.733333333333333,4.186751591495355,6,23,17,0.2,0.0,41,26,15,0,0,0,0,0,2,0,16,0.015429122468659595,0.7087378640776699,0.5970873786407767,0.15753424657534246,65.03911773022905,0.9934643618280843,3382.043133231648,0.9045859872611466,75,0.3640776699029126,1,0.0048543689320388345,2,0.009708737864077669,1,0.0048543689320388345,19.902912621359224,12.62135922330097,7.281553398058252,53.26459870550164,12.483624595469255
GPT_gpt-4o-mini_NAR_050,NAR_050,Narrative,personal,GPT,gpt-4o-mini,OpenAI,0.7,450,2026-06-24T15:29:44,"As the sun dipped below the horizon, casting a golden hue across her cluttered desk, Clara felt a surge of inspiration. She opened her laptop, determined to share her thoughts on success, ignorance, knowledge, and self-development. The glow of the screen illuminated her face, reflecting both her excitement and trepidation. Clara recalled her own journey, filled with moments of doubt and triumph. She typed with fervor, recalling how ignorance had once clouded her path, a veil that stifled her potential. 

“Success,” she wrote, “is not a mere destination but a continuous journey of self-discovery. It thrives on knowledge, which is born from curiosity and the courage to confront our ignorance.” Each word flowed from her fingertips as she articulated her belief that true success comes not from accolades or wealth, but from the relentless pursuit of learning. She emphasized the importance of self-development, encouraging others to embrace their flaws and learn from them. 

As she concluded, Clara felt a sense of liberation. Her words, raw and authentic, spoke to those who might feel lost in a world that often equates success with superficial measures. She hit ‘publish,’ knowing that sharing her truth could ignite a spark in someone else’s journey toward enlightenment and growth.",208,208,1294,11,5.028846153846154,18.90909090909091,8.511538109633037,9,43,34,0.09090909090909091,0.09090909090909091,34,19,12,0,0,0,0,3,4,0,14,0.01338432122370937,0.6394230769230769,0.5240384615384616,0.18045112781954886,107.24852071005917,0.989223337049424,2957.8856858344802,0.8335849056603774,85,0.40865384615384615,4,0.019230769230769232,0,0.0,3,0.014423076923076924,16.346153846153847,9.134615384615383,5.769230769230769,50.167272727272746,14.294405594405596
